Population$Location$VisitID$PlantID$IDtrack$PhenoCat$Date$year$ThisYearLabel$Latitude$Longitude$Altitude$CorrectedLatitude$CorrectedLongitude$CorrectedAltitude$Easting$Northing$DistEastofCentre$DistNorthOfCentre$HorzErr$VertErr$GPS$Comments$Alive$Perennial$FloweringStage$LocationManualUpdater
HZ$Unk$12702$J0014$5043_J0014$NA$24/05/11$2011$0$42.32329503$2.076852147$1140.12$42.32329503$2.076852146$1140.12$423934.9839$4686084.927$201.1244627$63.83678284$1$1.6$1$label broken$Alive$NA$flower$
HZ$Unk$12694$J0047$5044_J0047$NA$24/05/11$2011$0$NA$NA$NA$NA$NA$NA$NA$NA$NA$NA$NA$NA$0$stilll alive$Dead$NA$flower$
HZ$Unk$12912$J0078$5045_J0078$NA$25/05/11$2011$0$NA$NA$NA$NA$NA$NA$NA$NA$NA$NA$NA$NA$0$$Alive$NA$flower$
HZ$Unk$14864$J0083$5046_J0083$NA$24/06/11$2011$0$42.32369417$2.079997866$1137.2$42.32369417$2.079997865$1137.2$424194.6644$4686126.439$460.8049726$105.3492966$0.8$1.2$1$$Alive$NA$bud$
HZ$Unk$13034$J0090$5047_J0090$NA$25/05/11$2011$0$42.32378326$2.081226305$1136.99$42.32378326$2.081226304$1136.99$424295.9916$4686135.237$562.1321935$114.1474954$10.5$11.4$1$$Alive$NA$flower$
HZ$Unk$14631$J0134$5048_J0134$NA$21/06/11$2011$0$42.32369438$2.079741016$1135.95$42.32369438$2.079741015$1135.95$424173.5008$4686126.691$439.641402$105.6012569$1.4$2.1$1$$Alive$NA$flower$
HZ$Unk$13476$J0154$5049_J0154$NA$15/06/11$2011$0$42.3264588$2.079205067$1311.04$42.3264588$2.079205066$1311.04$424132.6618$4686434.121$398.8023452$413.0306295$0.6$0.7$1$still rooted$Dead$NA$flower$
HZ$Unk$13521$J0156$5050_J0156$NA$15/06/11$2011$0$42.3265174$2.079291024$1305.7$42.32649959$2.079315557$1308.2$424139.8145$4686440.551$405.9550974$419.460839$1.4$1.6$1$$Alive$NA$flower$
HZ$Unk$14496$J0254$5051_J0254$NA$18/06/11$2011$0$42.32237803$2.073463135$1145.97$42.32237803$2.073463134$1145.97$423654.627$4685986.142$-79.23247409$-34.94769484$0.9$1.4$1$$Label only$NA$flower$
HZ$Unk$14149$J0268$5052_J0268$NA$17/06/11$2011$0$42.32274406$2.074740546$1143.72$42.32274406$2.074740545$1143.72$423760.3267$4686025.639$26.4672642$4.549078623$6$4.7$1$$Label only$NA$flower$
HZ$Unk$14150$J0272$5053_J0272$NA$17/06/11$2011$0$42.32273828$2.074736386$1143.29$42.32273828$2.074736385$1143.29$423759.9769$4686025.001$26.11750613$3.911015047$6$4.8$1$$Label only$NA$flower$
HZ$Unk$14135$J0275$5054_J0275$NA$17/06/11$2011$0$42.32277712$2.074851216$1141.36$42.32277712$2.074851215$1141.36$423769.4857$4686029.211$35.62626335$8.121456186$6.9$14.9$1$$Alive$NA$flower$
HZ$Unk$14151$J0277$5055_J0277$NA$17/06/11$2011$0$42.32273442$2.074731014$1143.02$42.32273442$2.074731013$1143.02$423759.5296$4686024.577$25.67020127$3.487449621$6$4.9$1$$Label only$NA$flower$
HZ$Unk$13066$J0282$5056_J0282$NA$26/05/11$2011$0$42.32276673$2.074456051$1145.38$42.32276673$2.07445605$1145.38$423736.912$4686028.411$3.052584606$7.321003428$0.8$1.7$1$rooted$Dead$NA$flower$
HZ$Unk$12820$J0286$5057_J0286$NA$24/05/11$2011$0$42.32288162$2.075126096$1143.41$42.32288162$2.075126095$1143.41$423792.2616$4686040.568$58.4021644$19.47831963$6.6$8.2$1$still rooted$Dead$NA$flower$
