"Population","Location","VisitID","PlantID","IDtrackOLD","IDtrack","Date","year","ThisYearLabel","Latitude","Longitude","Altitude","CorrectedLatitude","CorrectedLongitude","CorrectedAltitude","Easting","Northing","DistEastofCentre","DistNorthOfCentre","HorzErr","VertErr","GPS","Comments","Alive","Perennial","FloweringStage","NumFloweringStems","NumVegetativeStems","EstimFlowers","FirstFlowered","StemHeight","LeavesToFirstFlower","TotalFlowers","TotalFruit","CutStems","AbortedFlowers","Red","Yellow","phenoCat","LocationManualUpdater","GPS_horz_corr_m","GPS_alt_corr_m","Direction_from_GPS"
"Planoles","Unk",6004,"J0050","1953_J0050","2010_00029_J0050",2010-06-02,"2010",0,42.32335131,2.076994331,1141.75,42.32335131,2.07699433,1141.75,423946.7674,4686091.049,212.9079461,69.95893063,1.2,2,1,"","Dead",NA,"flower",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Planoles","Unk",6015,"J0051","1954_J0051","2010_00030_J0051",2010-06-02,"2010",0,42.32334386,2.077006954,1138.09,42.32334387,2.077006953,1138.09,423947.7985,4686090.211,213.9390929,69.12131423,1.2,2,1,"","Dead",NA,"flower",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Planoles","Unk",6005,"J0052","1955_J0052","2010_00031_J0052",2010-06-02,"2010",0,42.32335167,2.076991932,1142.65,42.32335167,2.076991931,1142.65,423946.5702,4686091.092,212.7107152,70.00182533,1.2,2,1,"","Label only",NA,"flower",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Planoles","Unk",6016,"J0053","1956_J0053","2010_00032_J0053",2010-06-02,"2010",0,42.3233337,2.077008173,1142.37,42.3233337,2.077008172,1142.37,423947.8867,4686089.082,214.0272951,67.99176066,1.2,1.9,1,"","Dead",NA,"flower",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Planoles","Unk",6008,"J0054","1957_J0054","2010_00033_J0054",2010-06-02,"2010",0,42.32334085,2.077008066,1140.69,42.32334085,2.077008065,1140.69,423947.8865,4686089.876,214.0270904,68.78576731,1.1,1.8,1,"","Dead",NA,"flower",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Planoles","Unk",6010,"J0055","1958_J0055","2010_00034_J0055",2010-06-02,"2010",0,42.32334616,2.077009973,1137.57,42.32334616,2.077009972,1137.57,423948.0501,4686090.463,214.1906132,69.37311148,1.2,2,1,"","Dead",NA,"flower",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Planoles","Unk",7080,"J0056","1959_J0056","2010_00035_J0056",2010-06-16,"2010",0,42.32347301,2.077621237,1138.04,42.32347756,2.077627238,1140.54,423998.5697,4686104.002,264.7102614,82.91213964,0.9,0.9,1,"","Alive",NA,"flower",2,NA,8,NA,NA,NA,NA,NA,NA,NA,1.5,0.5,NA,0,NA,NA,NA
"Planoles","Unk",7079,"J0058","1960_J0058","2010_00036_J0058",2010-06-16,"2010",0,42.32348768,2.077608038,1138.15,42.32349224,2.077614039,1139.65,423997.4998,4686105.643,263.6403572,84.55350113,0.8,0.9,1,"","Alive",NA,"flower",1,NA,2,NA,NA,NA,NA,NA,NA,NA,4,1.5,NA,0,NA,NA,NA
"Planoles","Unk",6006,"J0059","1961_J0059","2010_00037_J0059",2010-06-02,"2010",0,42.3233513,2.077010265,1137.36,42.3233513,2.077010264,1137.36,423948.0803,4686091.034,214.2208704,69.94413332,1.2,2,1,"","Dead",NA,"flower",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Planoles","Unk",6019,"J0060","1962_J0060","2010_00038_J0060",2010-06-02,"2010",0,42.32334019,2.076998509,1139.51,42.32334019,2.076998508,1139.51,423947.0983,4686089.811,213.2388148,68.72080338,1.2,2,1,"","Dead",NA,"flower",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Planoles","Unk",6007,"J0060","1963_J0060","2010_00039_J0060",2010-06-02,"2010",0,42.32334465,2.077010927,1139.14,42.32334465,2.077010926,1139.14,423948.1268,4686090.294,214.267401,69.20448262,1.2,1.9,1,"","Dead",NA,"flower",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Planoles","Unk",8109,"J0066","1964_J0066","2010_00040_J0066",2010-06-17,"2010",0,42.32190457,2.072425955,1152.05,42.32190457,2.072425954,1152.05,423568.5909,4685934.501,-165.2684958,-86.58857519,6.7,12.9,1,"","Label only",NA,"flower",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Planoles","Unk",8111,"J0068","1965_J0068","2010_00041_J0068",2010-06-17,"2010",0,42.32190057,2.072465101,1149.46,42.32190057,2.0724651,1149.46,423571.8117,4685934.023,-162.0477032,-87.06732808,6,10.4,1,"","Label only",NA,"flower",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Planoles","Unk",8108,"J0070","1966_J0070","2010_00042_J0070",2010-06-17,"2010",0,42.32188526,2.072423075,1157.67,42.32188526,2.072423074,1157.67,423568.3303,4685932.36,-165.5291784,-88.72988084,6,12.1,1,"","Label only",NA,"flower",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Planoles","Unk",8236,"J0074","1967_J0074","2010_00043_J0074",2010-06-16,"2010",0,42.32162854,2.071604353,1154.84,42.32162855,2.071604352,1154.84,423500.5566,4685904.591,-233.3028489,-116.4987603,6.3,12.2,1,"","Alive",NA,"flower",4,NA,3,NA,NA,NA,NA,NA,NA,NA,1,2,NA,0,NA,NA,NA
"Planoles","Unk",8414,"J0075","1968_J0075","2010_00044_J0075",2010-07-20,"2010",0,42.32150259,2.070831105,1158.1,42.32150259,2.070831104,1158.1,423436.688,4685891.301,-297.1714326,-129.7884442,6.1,9.3,1,"","Label only",NA,"flower",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Planoles","Unk",8256,"J0076","1969_J0076","2010_00045_J0076",2010-06-16,"2010",0,42.32172453,2.07180948,1151.55,42.32168891,2.071858547,1146.55,423517.5754,4685915.065,-216.2840611,-106.0250984,6.5,9.6,1,"","Alive",NA,"flower",30,NA,210,NA,NA,NA,NA,NA,NA,NA,0.5,2.5,NA,0,NA,NA,NA
"Planoles","Unk",6064,"J0078","1970_J0078","2010_00046_J0078",2010-06-02,"2010",0,42.32177972,2.071750197,1130.04,42.32177972,2.071750196,1130.04,423512.7573,4685921.246,-221.1021405,-99.84381747,1.8,6,1,"","Dead",NA,"flower",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Planoles","Unk",6988,"J0078","1971_J0078","2010_00047_J0078",2010-06-15,"2010",0,42.32174662,2.071712921,1148.33,42.32175117,2.071718921,1149.33,423509.6457,4685917.604,-224.2137823,-103.4856172,1.7,1.3,1,"","Alive",NA,"flower",1,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"NoGPS","Unk",6717,"J0080","1972_J0080","2010_00048_J0080",2010-06-07,"2010",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"","Dead",NA,"flower",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Planoles","Unk",6150,"J0081","1973_J0081","2010_00049_J0081",2010-06-03,"2010",0,42.32375603,2.081150214,1127.49,42.32375603,2.081150213,1127.49,424289.6893,4686132.282,555.8298369,111.1916747,1.3,2.5,1,"","Dead",NA,"flower",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Planoles","Unk",7445,"J0085","1974_J0085","2010_00050_J0085",2010-06-23,"2010",0,42.32376469,2.08166687,1133.64,42.32376469,2.081666869,1133.64,424332.2708,4686132.784,598.4113831,111.6939906,1.1,1.6,1,"","Alive",NA,"flower",6,NA,4,NA,NA,NA,NA,NA,NA,NA,3.5,1,NA,0,NA,NA,NA
"Planoles","Unk",6238,"J0086","1975_J0086","2010_00051_J0086",2010-06-03,"2010",0,42.32372182,2.080008521,1133.06,42.32372182,2.08000852,1133.06,424195.5756,4686129.5,461.7161108,108.4096301,0.8,1.1,1,"","Label only",NA,"flower",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Planoles","Unk",6237,"J0087","1976_J0087","2010_00052_J0087",2010-06-03,"2010",0,42.32370997,2.080005051,1133.3,42.32370997,2.08000505,1133.3,424195.2754,4686128.187,461.4159622,107.0967169,0.8,1.1,1,"","Dead",NA,"flower",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Planoles","Unk",6154,"J0090","1977_J0090","2010_00053_J0090",2010-06-03,"2010",0,42.3237693,2.081212856,1127.43,42.3237693,2.081212855,1127.43,424294.8667,4686133.699,561.0072872,112.6089478,1.3,2.4,1,"","Alive",NA,"flower",1,NA,3,NA,NA,NA,NA,NA,NA,NA,4,1,NA,0,NA,NA,NA
"Planoles","Unk",6208,"J0094","1978_J0094","2010_00054_J0094",2010-06-03,"2010",0,42.32333194,2.084310552,1132.32,42.32333195,2.084310551,1132.32,424549.5865,4686082.385,815.7270305,61.29552094,1,1.5,1,"","Dead",NA,"flower",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"NoGPS","Unk",6194,"J0101","1979_J0101","2010_00055_J0101",2010-06-03,"2010",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"","Dead",NA,"flower",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"NoGPS","Unk",6712,"J0102","1980_J0102","2010_00056_J0102",2010-06-07,"2010",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"","Label only",NA,"flower",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"NoGPS","Unk",6195,"J0104","1981_J0104","2010_00057_J0104",2010-06-03,"2010",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"","Dead",NA,"flower",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"NoGPS","Unk",6726,"J0109","1982_J0109","2010_00058_J0109",2010-06-07,"2010",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"","Dead",NA,"flower",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"NoGPS","Unk",6715,"J0110","1983_J0110","2010_00059_J0110",2010-06-07,"2010",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"","Label only",NA,"flower",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"NoGPS","Unk",9547,"J0114","1984_J0114","2010_00060_J0114",2010-09-08,"2010",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"","Label only",NA,"flower",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"NoGPS","Unk",7649,"J0115","1985_J0115","2010_00061_J0115",2010-06-24,"2010",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"","Alive",NA,"flower",2,NA,5,NA,NA,NA,NA,NA,NA,NA,0.5,2.5,NA,0,NA,NA,NA
"NoGPS","Unk",15003,"J0115","1986_J0115","2010_00062_J0115",2010-06-24,"2010",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"","Alive",NA,"flower",2,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"NoGPS","Unk",6179,"J0117","1987_J0117","2010_00063_J0117",2010-06-03,"2010",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"","Dead",NA,"flower",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"NoGPS","Unk",6176,"J0119","1988_J0119","2010_00064_J0119",2010-06-03,"2010",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"","Dead",NA,"flower",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Planoles","Unk",7664,"J0120","1989_J0120","2010_00065_J0120",2010-06-24,"2010",0,42.32285768,2.07557194,1144.56,42.32285768,2.075571939,1144.56,423828.9697,4686037.511,95.11023079,16.42077696,2.4,3.7,1,"","Alive",NA,"flower",3,NA,5,NA,NA,NA,NA,NA,NA,NA,1.5,1.5,NA,0,NA,NA,NA
"Planoles","Unk",15018,"J0120","1990_J0120","2010_00066_J0120",2010-06-24,"2010",0,42.32285768,2.07557194,1144.56,42.32285768,2.075571939,1144.56,423828.9697,4686037.511,95.11023079,16.42077696,2.4,3.7,1,"","Alive",NA,"flower",3,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Planoles","Unk",6789,"J0121","1991_J0121","2010_00067_J0121",2010-06-15,"2010",0,42.32371598,2.078597443,1143.49,42.32371598,2.078597442,1143.49,424079.2992,4686130.109,345.4397175,109.0195064,0.9,4.6,1,"","Label only",NA,"flower",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Planoles","Unk",6131,"J0122","1992_J0122","2010_00068_J0122",2010-06-03,"2010",0,42.32364728,2.079286339,1124.1,42.32364728,2.079286338,1124.1,424135.98,4686121.867,402.1205231,100.7767315,0.7,1.1,1,"","Dead",NA,"flower",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Planoles","Unk",6126,"J0130","1993_J0130","2010_00069_J0130",2010-06-03,"2010",0,42.32364861,2.079240008,1125.44,42.32364861,2.079240007,1125.44,424132.164,4686122.055,398.3045496,100.9651651,1.4,1.8,1,"","Label only",NA,"flower",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Planoles","Unk",6132,"J0132","1994_J0132","2010_00070_J0132",2010-06-03,"2010",0,42.32365255,2.079287473,1124.37,42.32365255,2.079287472,1124.37,424136.0797,4686122.451,402.2202951,101.3609938,0.7,1.1,1,"","Label only",NA,"flower",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"NoGPS","Unk",9581,"J0137","1995_J0137","2010_00071_J0137",2010-09-08,"2010",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"","Label only",NA,"flower",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Planoles","Unk",8397,"J0139","1996_J0139","2010_00072_J0139",2010-06-16,"2010",0,42.32370065,2.079674134,1132.96,42.32370065,2.079674133,1132.96,424167.9975,4686127.447,434.1380169,106.3570611,1.6,1.9,1,"","Label only",NA,"flower",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Planoles","Unk",6377,"J0143","1997_J0143","2010_00073_J0143",2010-06-04,"2010",0,42.32349217,2.077720095,1134.28,42.32350127,2.077732098,1136.28,424006.7384,4686106.041,272.8790074,84.95096867,0.8,1.1,1,"","Alive",NA,"flower",1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Planoles","Unk",7982,"J0146","1998_J0146","2010_00074_J0146",2010-06-26,"2010",0,42.32782236,2.077084741,1318.19,42.32782236,2.07708474,1318.19,423959.602,4686587.419,225.7425979,566.3288629,1.1,1.9,1,"","Alive",NA,"flower",3,NA,3,NA,NA,NA,NA,NA,NA,NA,3.5,1,NA,0,NA,NA,NA
"Planoles","Unk",7978,"J0156","1999_J0156","2010_00075_J0156",2010-06-26,"2010",0,42.32651308,2.079293928,1305.79,42.32654039,2.07932994,1308.29,424140.0486,4686440.068,406.1891762,418.9783497,0.9,1.8,1,"","Alive",NA,"flower",8,NA,4,NA,NA,NA,NA,NA,NA,NA,4,0.5,NA,0,NA,NA,NA
"Planoles","Unk",6220,"J0163","2000_J0163","2010_00076_J0163",2010-06-03,"2010",0,42.32175336,2.089675326,1154.2,42.32175336,2.089675325,1154.2,424989.7581,4685902.362,1255.898688,-118.7280796,1,1.3,1,"","Dead",NA,"flower",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Planoles","Unk",6221,"J0172","2001_J0172","2010_00077_J0172",2010-06-03,"2010",0,42.32174673,2.089674431,1154.6,42.32174673,2.08967443,1154.6,424989.6765,4685901.626,1255.81706,-119.4637953,0.9,1.3,1,"","Dead",NA,"flower",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
