"Population","Location","VisitID","PlantID","IDtrackOLD","IDtrack","Date","year","ThisYearLabel","Latitude","Longitude","Altitude","CorrectedLatitude","CorrectedLongitude","CorrectedAltitude","Easting","Northing","DistEastofCentre","DistNorthOfCentre","HorzErr","VertErr","GPS","Comments","Alive","Perennial","FloweringStage","NumFloweringStems","NumVegetativeStems","EstimFlowers","FirstFlowered","StemHeight","LeavesToFirstFlower","TotalFlowers","TotalFruit","CutStems","AbortedFlowers","Red","Yellow","phenoCat","LocationManualUpdater","GPS_horz_corr_m","GPS_alt_corr_m","Direction_from_GPS"
"Planoles","0",0,"T0129","27591_T0129","2015_01770_T0129",2015-06-07,"2015",1,42.32323726,2.076704254,1192.734,0,0,0,423922.728200104,4686078.64476058,0,0,0,0,1,"","Alive","yes",0,2,0,0,"< 2 weeks",61,12,0,0,0,0,0,0,0,"0",2,0.5,"NE"
"Planoles","0",0,"P2811","27592_P2811","2015_01771_P2811",2015-06-07,"2015",0,42.3232376,2.076696554,1195.303,0,0,0,423922.094143692,4686078.68939766,0,0,0,0,1,"","Alive","yes",0,2,0,0,"< 2 weeks",43,8,0,0,0,0,0,0,0,"0",2,1,"NE"
"Planoles","0",0,"T2548","27593_T2548","2015_01772_T2548",2015-06-24,"2015",1,42.32323866,2.076696962,1192.942,0,0,0,423922.129039321,4686078.80673156,0,0,0,0,1,"","Alive","no",0,1,0,3,"< 2 weeks",72,25,0,0,0,0,0,0,0,"0",0.8,0,"North"
"Planoles","0",0,"T0688","27594_T0688","2015_01773_T0688",2015-06-10,"2015",1,42.32323886,2.076714713,1190.567,0,0,0,423923.591930543,4686078.81306756,0,0,0,0,1,"","Alive","yes",0,1,0,0,"> 2 weeks ago",66,12,0,0,0,0,0,0,0,"0",7,6,"North"
"Planoles","0",0,"S1635","27595_S1635","2015_01774_S1635",2015-06-10,"2015",0,42.32324035,2.07667141,1195.586,0,0,0,423920.025637092,4686079.01723002,0,0,0,0,1,"","Alive","yes",0,1,0,0,"> 2 weeks ago",53,11,0,0,0,0,0,0,0,"0",0,0,""
"Planoles","0",0,"T0692","27596_T0692","2015_01775_T0692",2015-06-10,"2015",1,42.3232458,2.076711008,1190.295,0,0,0,423923.295006958,4686079.58697355,0,0,0,0,1,"","Alive","no",0,1,0,0,"> 2 weeks ago",76,17,0,0,0,0,0,0,0,"0",2.5,5.5,"North"
"Planoles","0",0,"T0100","27597_T0100","2015_01776_T0100",2015-07-07,"2015",1,42.32324615,2.076465713,1192.397,0,0,0,423903.083567244,4686079.84518427,0,0,0,0,1,"","Label only","no",0,0,0,0,"",0,0,0,0,0,0,0,0,0,"0",0,0,""
"Planoles","0",0,"K1817","27598_K1817","2015_01777_K1817",2015-06-10,"2015",0,42.32324615,2.076682688,1194.079,0,0,0,423920.961912224,4686079.65115769,0,0,0,0,1,"","Dead","no",0,0,0,0,"",0,0,0,0,0,0,0,0,0,"0",0,0,""
"Planoles","0",0,"S0189","27599_S0189","2015_01778_S0189",2015-06-10,"2015",0,42.32324635,2.076683858,1193.831,0,0,0,423921.058559072,4686079.67231886,0,0,0,0,1,"sick/diseased","Alive","yes",0,1,0,0,"< 2 weeks",42,15,0,0,0,0,0,0,0,"0",0,0,""
"Planoles","0",0,"S1663","27600_S1663","2015_01779_S1663",2015-06-10,"2015",0,42.32324753,2.076732015,1191.564,0,0,0,423925.02802987,4686079.76028452,0,0,0,0,1,"","Alive","yes",0,5,1,6,"< 2 weeks",72,19,0,0,0,0,0,0,0,"0",0,0,""
"Planoles","0",0,"T0130","27601_T0130","2015_01780_T0130",2015-06-07,"2015",1,42.32324831,2.076738638,1193.058,0,0,0,423925.574692758,4686079.84097151,0,0,0,0,1,"","Alive","yes",0,4,1,6,"< 2 weeks",72,16,0,0,0,0,0,0,0,"0",0.5,0.1,"NE"
"Planoles","0",0,"K1822","27602_K1822","2015_01781_K1822",2015-06-07,"2015",0,42.32324856,2.07672228,1192.994,0,0,0,423924.227124601,4686079.88335605,0,0,0,0,1,"","Label only","no",0,0,0,0,"",0,0,0,0,0,0,0,0,0,"0",0,0,""
"Planoles","0",0,"T4717","27603_T4717","2015_01782_T4717",2015-07-05,"2015",1,42.32324911,2.076691425,1190.059,0,0,0,423921.685391566,4686079.97201378,0,0,0,0,1,"","Alive","no",0,1,0,2,"< 2 weeks",64,15,0,0,0,0,0,0,0,"0",1,1.4,"North"
"Planoles","0",0,"S0184","27604_S0184","2015_01783_S0184",2015-06-07,"2015",0,42.32325154,2.076621738,1189.17,0,0,0,423915.946238004,4686080.30414346,0,0,0,0,1,"","Label only","no",0,0,0,0,"",0,0,0,0,0,0,0,0,0,"0",0,0,""
"Planoles","0",0,"S8642","27605_S8642","2015_01784_S8642",2015-06-07,"2015",0,42.32325192,2.076620943,1189.365,0,0,0,423915.881189347,4686080.34704821,0,0,0,0,1,"","Label only","no",0,0,0,0,"",0,0,0,0,0,0,0,0,0,"0",0,0,""
"Planoles","0",0,"S1223","27606_S1223","2015_01785_S1223",2015-06-10,"2015",0,42.32325193,2.084253032,1186.992,0,0,0,424544.751317736,4686073.55183434,0,0,0,0,1,"","Dead","no",0,0,0,0,"",0,0,0,0,0,0,0,0,0,"0",0,0,""
"Planoles","0",0,"S1235","27607_S1235","2015_01786_S1235",2015-06-10,"2015",0,42.32325211,2.084252062,1187.136,0,0,0,424544.671606629,4686073.5726811,0,0,0,0,1,"","Dead","no",0,0,0,0,"",0,0,0,0,0,0,0,0,0,"0",0,0,""
"Planoles","0",0,"H1076","27608_H1076","2015_01787_H1076",2015-06-10,"2015",0,42.3232523,2.076740392,1190.501,0,0,0,423925.724026384,4686080.28243896,0,0,0,0,1,"","Label only","no",0,0,0,0,"",0,0,0,0,0,0,0,0,0,"0",0,0,""
"Planoles","0",0,"T0407","27609_T0407","2015_01788_T0407",2015-06-10,"2015",1,42.3232524,2.076693344,1202.992,0,0,0,423921.847477719,4686080.33560806,0,0,0,0,1,"","Alive","no",0,1,0,1,"< 2 weeks",45,12,0,0,0,0,0,0,0,"0",1.2,0.6,"NE"
"Planoles","0",0,"T0124","27610_T0124","2015_01789_T0124",2015-06-07,"2015",1,42.32325355,2.076546647,1193.758,0,0,0,423909.761299036,4686080.59447509,0,0,0,0,1,"","Alive","yes",0,3,1,7,"< 2 weeks",76,29,0,0,0,0,0,0,0,"0",0.7,0.5,"NE"
"Planoles","0",0,"P2744","27611_P2744","2015_01790_P2744",2015-06-10,"2015",0,42.32325404,2.076742817,1189.925,0,0,0,423925.925938327,4686080.47347435,0,0,0,0,1,"","Label only","no",0,0,0,0,"",0,0,0,0,0,0,0,0,0,"0",0,0,""
"Planoles","0",0,"S1233","27612_S1233","2015_01791_S1233",2015-06-10,"2015",0,42.32325509,2.084248861,1186.797,0,0,0,424544.411411289,4686073.90640846,0,0,0,0,1,"","Dead","no",0,0,0,0,"",0,0,0,0,0,0,0,0,0,"0",0,0,""
"Planoles","0",0,"S0387","27613_S0387","2015_01792_S0387",2015-06-10,"2015",0,42.32325532,2.084246327,1186.837,0,0,0,424544.20288923,4686073.93419401,0,0,0,0,1,"","Alive","yes",0,4,0,1,"< 2 weeks",96,30,0,0,0,0,0,0,0,"0",4,4,"NW"
"Planoles","0",0,"T0406","27614_T0406","2015_01793_T0406",2015-06-10,"2015",1,42.32325592,2.076663751,1192.8,0,0,0,423919.413309956,4686080.75291666,0,0,0,0,1,"","Alive","yes",0,1,0,1,"< 2 weeks",34,14,0,0,0,0,0,0,0,"0",2,2.5,"NW"
"Planoles","0",0,"S1225","27615_S1225","2015_01794_S1225",2015-06-10,"2015",0,42.32325677,2.084246219,1186.361,0,0,0,424544.195723011,4686074.09529269,0,0,0,0,1,"","Dead","no",0,0,0,0,"",0,0,0,0,0,0,0,0,0,"0",0,0,""
"Planoles","0",0,"S0388","27616_S0388","2015_01795_S0388",2015-07-08,"2015",0,42.32325723,2.084306253,1186.794,0,0,0,424549.14296314,4686074.09313284,0,0,0,0,1,"","","yes",0,4,0,2,"< 2 weeks",53,16,0,0,0,0,0,0,0,"0",0,0,""
"Planoles","0",0,"T0417","27617_T0417","2015_01796_T0417",2015-06-10,"2015",1,42.32325732,2.076694198,1190.06,0,0,0,423921.92377376,4686080.8811441,0,0,0,0,1,"","Alive","no",0,1,0,0,"< 1 week",43,8,0,0,0,0,0,0,0,"0",2,6.5,"North"
"Planoles","0",0,"T0408","27618_T0408","2015_01797_T0408",2015-06-10,"2015",1,42.32325842,2.076665546,1194.846,0,0,0,423919.564226956,4686081.02890293,0,0,0,0,1,"","Alive","no",0,1,0,1,"< 1 week",27,9,0,0,0,0,0,0,0,"0",2,6,"North"
"Planoles","0",0,"T0137","27619_T0137","2015_01798_T0137",2015-06-07,"2015",1,42.32325861,2.076742185,1193.305,0,0,0,423925.879368694,4686080.98147624,0,0,0,0,1,"","Alive","yes",0,3,4,1,"< 2 weeks",67,9,0,0,0,0,0,0,0,"0",2,2,"North"
"Planoles","0",0,"M0044","27620_M0044","2015_01799_M0044",2015-06-07,"2015",0,42.3232593,2.076788794,1199.647,0,0,0,423929.720695942,4686081.01642068,0,0,0,0,1,"","Label only","no",0,0,0,0,"",0,0,0,0,0,0,0,0,0,"0",0,0,""
"Planoles","0",0,"T0127","27621_T0127","2015_01800_T0127",2015-06-07,"2015",1,42.32325945,2.076720045,1192.671,0,0,0,423924.056085439,4686081.0945419,0,0,0,0,1,"","Alive","no",0,1,1,0,"< 1 week",41,5,0,0,0,0,0,0,0,"0",1,1,"NE"
"Planoles","0",0,"K0652","27622_K0652","2015_01801_K0652",2015-06-10,"2015",0,42.32326036,2.076695506,1192.796,0,0,0,423922.035213386,4686081.21752557,0,0,0,0,1,"","Dead","no",0,0,0,0,"",0,0,0,0,0,0,0,0,0,"0",0,0,""
"Planoles","0",0,"S1634","27623_S1634","2015_01802_S1634",2015-06-10,"2015",0,42.32326093,2.076714457,1190.252,0,0,0,423923.597427693,4686081.26387213,0,0,0,0,1,"","Alive","yes",0,1,1,0,"",33,9,0,0,0,0,0,0,0,"0",0,0,""
"Planoles","0",0,"S0013","27624_S0013","2015_01803_S0013",2015-07-07,"2015",0,42.32326097,2.076470608,1189.427,0,0,0,423903.50476696,4686081.48636752,0,0,0,0,1,"","Dead","no",0,0,0,0,"",0,0,0,0,0,0,0,0,0,"0",0,0,""
"Planoles","0",0,"T0684","27625_T0684","2015_01804_T0684",2015-06-10,"2015",1,42.32326122,2.076708133,1188.433,0,0,0,423923.07669114,4686081.30172702,0,0,0,0,1,"","Alive","no",0,1,0,2,"< 1 week",55,10,0,0,0,0,0,0,0,"0",3.5,6,"North"
"Planoles","0",0,"T0139","27626_T0139","2015_01805_T0139",2015-06-07,"2015",1,42.32326131,2.076739409,1193.617,0,0,0,423925.653884408,4686081.28375675,0,0,0,0,1,"","Alive","no",0,1,1,0,"< 2 weeks",37,8,0,0,0,0,0,0,0,"0",1.2,1,"NE"
"Planoles","0",0,"T0413","27627_T0413","2015_01806_T0413",2015-06-10,"2015",1,42.32326226,2.07669465,1204.76,0,0,0,423921.966969829,4686081.42926029,0,0,0,0,1,"","Alive","no",0,1,0,1,"< 1 week",34,12,0,0,0,0,0,0,0,"0",2.4,2,"North"
"Planoles","0",0,"L1691","27628_L1691","2015_01807_L1691",2015-07-08,"2015",0,42.32326351,2.082677147,1186.448,0,0,0,424414.915160584,4686076.23632993,0,0,0,0,1,"","Alive","yes",0,2,1,3,"Just opened",32,9,0,0,0,0,0,0,0,"0",0,0,""
"Planoles","0",0,"S8743","27629_S8743","2015_01808_S8743",2015-06-07,"2015",0,42.3232639,2.076766568,1196.886,0,0,0,423927.894856406,4686081.54705948,0,0,0,0,1,"","Alive","yes",0,4,2,0,"> 2 weeks ago",54,12,0,0,0,0,0,0,0,"0",1,0.7,"North"
"Planoles","0",0,"T0683","27630_T0683","2015_01809_T0683",2015-06-10,"2015",1,42.32326432,2.076701888,1192.7,0,0,0,423922.565849727,4686081.6515239,0,0,0,0,1,"","Alive","yes",0,1,0,0,"> 2 weeks ago",51,13,0,0,0,0,0,0,0,"0",2.2,1,"North"
"Planoles","0",0,"S0242","27631_S0242","2015_01810_S0242",2015-06-07,"2015",0,42.32326514,2.07663292,1191.668,0,0,0,423916.884001805,4686081.80424119,0,0,0,0,1,"","Dead","no",0,0,0,0,"",0,0,0,0,0,0,0,0,0,"0",0,0,""
"Planoles","0",0,"T5299","27632_T5299","2015_01811_T5299",2015-07-08,"2015",1,42.32326514,2.08425858,1186.32,0,0,0,424545.224248724,4686075.01370635,0,0,0,0,1,"","Alive","yes",0,2,1,3,"< 1 week",51,14,0,0,1,0,0,0,0,"0",2,2,"North"
"Planoles","0",0,"T0694","27633_T0694","2015_01812_T0694",2015-06-10,"2015",1,42.32326532,2.076690146,1194.942,0,0,0,423921.59953547,4686081.77305912,0,0,0,0,1,"","Alive","yes",0,1,0,1,"< 2 weeks",64,9,0,0,0,0,0,0,0,"0",3,6,"North"
"Planoles","0",0,"P2473","27634_P2473","2015_01813_P2473",2015-06-10,"2015",0,42.32326634,2.076692928,1185.204,0,0,0,423921.829996113,4686081.88382891,0,0,0,0,1,"","Alive","yes",0,1,0,0,"> 2 weeks ago",76,12,0,0,0,0,0,0,0,"0",0,0,""
"Planoles","0",0,"P0938","27635_P0938","2015_01814_P0938",2015-06-10,"2015",0,42.32326654,2.076759501,1193.625,0,0,0,423927.315729294,4686081.84651412,0,0,0,0,1,"","Alive","yes",0,4,2,0,"> 2 weeks ago",79,16,0,0,0,0,0,0,0,"0",0,0,""
"Planoles","0",0,"T0695","27636_T0695","2015_01815_T0695",2015-06-10,"2015",1,42.32326758,2.07670001,1190.26,0,0,0,423922.415033872,4686082.01518205,0,0,0,0,1,"","Alive","no",0,1,0,1,"< 1 week",20,10,0,0,0,0,0,0,0,"0",0,0,""
"Planoles","0",0,"S0004","27637_S0004","2015_01816_S0004",2015-06-10,"2015",0,42.32326841,2.07669665,1189.42,0,0,0,423922.139176131,4686082.11034657,0,0,0,0,1,"","Alive","yes",0,3,0,0,"< 1 week",56,15,0,0,0,0,0,0,0,"0",0,0,""
"Planoles","0",0,"K1230","27638_K1230","2015_01817_K1230",2015-06-07,"2015",0,42.32327138,2.076840966,1191.181,0,0,0,423934.034125459,4686082.31109981,0,0,0,0,1,"","Alive","yes",0,0,3,0,"",39,7,0,0,0,0,0,0,0,"0",7,4,"North"
"Planoles","0",0,"T2239","27639_T2239","2015_01818_T2239",2015-06-20,"2015",1,42.32327191,2.08432971,1186.356,0,0,0,424551.093317818,4686075.70234829,0,0,0,0,1,"","Alive","yes",0,2,0,4,"< 1 week",69,11,0,0,0,0,0,0,0,"0",0,0,""
"Planoles","0",0,"P2815","27640_P2815","2015_01819_P2815",2015-06-10,"2015",0,42.32327212,2.076767143,1192.234,0,0,0,423927.952138668,4686082.45926548,0,0,0,0,1,"","Alive","yes",0,2,2,8,"< 1 week",63,15,0,0,0,0,0,0,0,"0",0,0,""
"Planoles","0",0,"P1343","27641_P1343","2015_01820_P1343",2015-06-07,"2015",0,42.32327251,2.076774874,1192.675,0,0,0,423928.58962859,4686082.49565787,0,0,0,0,1,"","Label only","no",0,0,0,0,"",0,0,0,0,0,0,0,0,0,"0",0,0,""
"Planoles","0",0,"T0681","27642_T0681","2015_01821_T0681",2015-06-10,"2015",1,42.32327266,2.07676369,1193.601,0,0,0,423927.668268459,4686082.52231235,0,0,0,0,1,"","Alive","yes",0,1,0,2,"< 2 weeks",69,15,0,0,0,0,0,0,0,"0",3,6.5,"North"
"Planoles","0",0,"P2875","27643_P2875","2015_01822_P2875",2015-06-07,"2015",0,42.32327301,2.076542881,1193.126,0,0,0,423909.474438315,4686082.7586133,0,0,0,0,1,"","Dead","no",0,0,0,0,"",0,0,0,0,0,0,0,0,0,"0",0,0,""
"Planoles","0",0,"T0415","27644_T0415","2015_01823_T0415",2015-06-10,"2015",1,42.32327521,2.076694452,1194.48,0,0,0,423921.966258172,4686082.86736009,0,0,0,0,1,"","Alive","yes",0,2,0,1,"< 2 weeks",57,9,0,0,0,0,0,0,0,"0",1.5,1.5,"North"
"Planoles","0",0,"L0170","27645_L0170","2015_01824_L0170",2015-07-07,"2015",0,42.32328026,2.076802718,1190.993,0,0,0,423930.893259242,4686083.3312975,0,0,0,0,1,"","Label only","no",0,0,0,0,"",0,0,0,0,0,0,0,0,0,"0",0,0,""
"Planoles","0",0,"P2807","27646_P2807","2015_01825_P2807",2015-06-07,"2015",0,42.3232805,2.076787879,1194.378,0,0,0,423929.670842467,4686083.37121264,0,0,0,0,1,"","Label only","no",0,0,0,0,"",0,0,0,0,0,0,0,0,0,"0",0,0,""
"Planoles","0",0,"T0690","27647_T0690","2015_01826_T0690",2015-06-10,"2015",1,42.32328162,2.076716077,1191.704,0,0,0,423923.755841069,4686083.55976901,0,0,0,0,1,"","Alive","no",0,1,1,0,"< 2 weeks",70,11,0,0,0,0,0,0,0,"0",1.7,1.7,"NW"
"Planoles","0",0,"T0683","27648_T0683","2015_01827_T0683",2015-07-07,"2015",1,42.32328241,2.07680389,1190.791,0,0,0,423930.992420038,4686083.56897821,0,0,0,0,1,"","Label only","no",0,0,0,0,"",0,0,0,0,0,0,0,0,0,"0",0,0,""
"Planoles","0",0,"T0401","27649_T0401","2015_01828_T0401",2015-06-10,"2015",1,42.32328441,2.076537916,1187.253,0,0,0,423909.079069476,4686084.02886952,0,0,0,0,1,"","Alive","yes",0,2,0,4,"< 2 weeks",86,21,0,0,0,0,0,0,0,"0",9,4,"North"
"Planoles","0",0,"T1857","27650_T1857","2015_01829_T1857",2015-07-07,"2015",1,42.32328535,2.076806381,1191.192,0,0,0,423931.201215699,4686083.89319855,0,0,0,0,1,"","Label only","no",0,0,0,0,"",0,0,0,0,0,0,0,0,0,"0",0,0,""
"Planoles","0",0,"T0416","27651_T0416","2015_01830_T0416",2015-06-10,"2015",1,42.32328712,2.076649497,1173.575,0,0,0,423918.276400539,4686084.23000095,0,0,0,0,1,"","Alive","yes",0,1,0,1,"< 1 week",25,6,0,0,0,0,0,0,0,"0",2,3,"NW"
"Planoles","0",0,"P2843","27652_P2843","2015_01831_P2843",2015-06-10,"2015",0,42.3232892,2.082608408,1187.079,0,0,0,424409.28194964,4686079.14992209,0,0,0,0,1,"","Label only","no",0,0,0,0,"",0,0,0,0,0,0,0,0,0,"0",0,0,""
"Planoles","0",0,"T5265","27653_T5265","2015_01832_T5265",2015-07-08,"2015",1,42.32329058,2.082593245,1186.7,0,0,0,424408.034199207,4686079.31662322,0,0,0,0,1,"","Alive","no",0,1,0,0,"> 2 weeks ago",52,14,0,0,0,0,0,0,0,"0",1,4.8,"North"
"Planoles","0",0,"P1357","27654_P1357","2015_01833_P1357",2015-06-07,"2015",0,42.32329174,2.07680515,1193.535,0,0,0,423931.107481858,4686084.60382235,0,0,0,0,1,"","Dead","no",0,0,0,0,"",0,0,0,0,0,0,0,0,0,"0",1,2,"North"
"Planoles","0",0,"S0009","27655_S0009","2015_01834_S0009",2015-06-10,"2015",0,42.3232926,2.076884701,1190.685,0,0,0,423937.663370631,4686084.62819733,0,0,0,0,1,"","Alive","yes",0,2,1,0,"> 2 weeks ago",101,18,0,0,0,0,0,0,0,"0",0,0,""
"Planoles","0",0,"T0122","27656_T0122","2015_01835_T0122",2015-06-07,"2015",1,42.32329418,2.076841589,1192.148,0,0,0,423934.112926367,4686084.8421752,0,0,0,0,1,"","Alive","yes",0,1,0,1,"< 1 week",54,9,0,0,0,0,0,0,0,"0",5,4,"North"
"Planoles","0",0,"K1838","27657_K1838","2015_01836_K1838",2015-06-10,"2015",0,42.32329422,2.076759148,1194.112,0,0,0,423927.319991458,4686084.92032022,0,0,0,0,1,"","Label only","no",0,0,0,0,"",0,0,0,0,0,0,0,0,0,"0",0,0,""
"Planoles","0",0,"S0001","27658_S0001","2015_01837_S0001",2015-06-10,"2015",0,42.32329635,2.076886893,1191.198,0,0,0,423937.848504661,4686085.04262473,0,0,0,0,1,"","Alive","yes",0,1,0,0,"",41,13,0,0,0,0,0,0,0,"0",0,0,""
"Planoles","0",0,"P0598","27659_P0598","2015_01838_P0598",2015-06-10,"2015",0,42.32329727,2.08433133,1187.728,0,0,0,424551.257105736,4686078.51679703,0,0,0,0,1,"","Label only","no",0,0,0,0,"",0,0,0,0,0,0,0,0,0,"0",0,0,""
"Planoles","0",0,"T0497","27660_T0497","2015_01839_T0497",2015-06-10,"2015",1,42.32330321,2.08429818,1188.296,0,0,0,424548.532706895,4686079.2057491,0,0,0,0,1,"","Alive","yes",0,5,0,0,"< 2 weeks",37,17,0,0,0,0,0,0,0,"0",1,1,"NW"
"Planoles","0",0,"T5005","27661_T5005","2015_01840_T5005",2015-07-07,"2015",1,42.32330775,2.076885148,1192.781,0,0,0,423937.718452742,4686086.31000081,0,0,0,0,1,"","Alive","yes",0,1,0,0,"< 2 weeks",83,12,0,0,0,0,0,0,0,"0",1.6,1.65,"NW"
"Planoles","0",0,"K0650","27662_K0650","2015_01841_K0650",2015-06-07,"2015",0,42.32330956,2.076919801,1193.19,0,0,0,423940.575974342,4686086.47999999,0,0,0,0,1,"","Label only","no",0,0,0,0,"",0,0,0,0,0,0,0,0,0,"0",0,0,""
"Planoles","0",0,"T5286","27663_T5286","2015_01842_T5286",2015-07-08,"2015",1,42.32331253,2.084310287,1185.519,0,0,0,424549.54143738,4686080.22987328,0,0,0,0,1,"catapilar web nest","Alive","no",0,4,0,1,"Just opened",41,10,0,0,0,0,0,0,0,"0",2,0.9,"North"
"Planoles","0",0,"T0133","27664_T0133","2015_01843_T0133",2015-06-07,"2015",1,42.3233126,2.076946406,1193.943,0,0,0,423942.771837516,4686086.79376909,0,0,0,0,1,"","Alive","no",0,5,0,3,"> 2 weeks ago",72,13,0,0,0,0,0,0,0,"0",2,2.1,"North"
"Planoles","0",0,"T0650","27665_T0650","2015_01844_T0650",2015-06-10,"2015",1,42.32331637,2.068602621,1215.256,0,0,0,423255.26437977,4686094.70438839,0,0,0,0,1,"","Alive","no",0,1,0,2,"< 1 week",80,19,0,0,0,0,0,0,0,"0",2,1.3,"NE"
"Planoles","0",0,"S0617","27666_S0617","2015_01845_S0617",2015-06-10,"2015",0,42.32331662,2.068597563,1215.605,0,0,0,423254.847914014,4686094.73670963,0,0,0,0,1,"","Label only","no",0,0,0,0,"",0,0,0,0,0,0,0,0,0,"0",0,0,""
"Planoles","0",0,"T0699","27667_T0699","2015_01846_T0699",2015-06-10,"2015",1,42.3233168,2.077033733,1190.795,0,0,0,423949.972474312,4686087.18206674,0,0,0,0,1,"","Alive","yes",0,1,0,0,"> 2 weeks ago",75,13,0,0,0,0,0,0,0,"0",11,6,"NW"
"Planoles","0",0,"S0249","27668_S0249","2015_01847_S0249",2015-06-10,"2015",0,42.32331706,2.076920509,1193.86,0,0,0,423940.643346578,4686087.3121409,0,0,0,0,1,"","Alive","yes",0,3,1,0,"",60,15,0,0,0,0,0,0,0,"0",0,0,""
"Planoles","0",0,"S0390","27669_S0390","2015_01848_S0390",2015-06-10,"2015",0,42.32331731,2.084309055,1188.134,0,0,0,424549.445634769,4686080.76172014,0,0,0,0,1,"","Label only","no",0,0,0,0,"",0,0,0,0,0,0,0,0,0,"0",0,0,""
"Planoles","0",0,"T0492","27670_T0492","2015_01849_T0492",2015-06-10,"2015",1,42.32331753,2.084303929,1188.934,0,0,0,424549.023525153,4686080.79069362,0,0,0,0,1,"1 veg stem cut","Alive","yes",0,3,1,4,"< 2 weeks",72,24,0,0,1,0,0,0,0,"0",1.1,1.3,"NE"
"Planoles","0",0,"S8592","27671_S8592","2015_01850_S8592",2015-06-07,"2015",0,42.32331948,2.076921609,1189.55,0,0,0,423940.736899565,4686087.57986596,0,0,0,0,1,"","Dead","no",0,0,0,0,"",0,0,0,0,0,0,0,0,0,"0",2,2.4,"North"
"Planoles","0",0,"M0859","27672_M0859","2015_01851_M0859",2015-06-10,"2015",0,42.32332132,2.084318307,1186.557,0,0,0,424550.212773374,4686081.19877234,0,0,0,0,1,"","Dead","no",0,0,0,0,"",0,0,0,0,0,0,0,0,0,"0",0,0,""
"Planoles","0",0,"T0769","27673_T0769","2015_01852_T0769",2015-06-11,"2015",1,42.32332235,2.06845187,1212.299,0,0,0,423242.850052469,4686095.50436864,0,0,0,0,1,"","Alive","yes",0,5,1,6,"< 2 weeks",92,19,0,0,0,0,0,0,0,"0",0.7,0.3,"North"
"Planoles","0",0,"S4968","27674_S4968","2015_01853_S4968",2015-06-07,"2015",0,42.32332411,2.076915598,1188.293,0,0,0,423940.247181946,4686088.09933823,0,0,0,0,1,"","Dead","no",0,0,0,0,"",0,0,0,0,0,0,0,0,0,"0",2,2,"North"
"Planoles","0",0,"P2958","27675_P2958","2015_01854_P2958",2015-06-10,"2015",0,42.32332441,2.068600453,1215.235,0,0,0,423255.09551285,4686095.59907755,0,0,0,0,1,"","Label only","no",0,0,0,0,"",0,0,0,0,0,0,0,0,0,"0",0,0,""
"Planoles","0",0,"S8570","27676_S8570","2015_01855_S8570",2015-06-11,"2015",0,42.32332457,2.068462216,1212.4,0,0,0,423243.705241878,4686095.74153664,0,0,0,0,1,"","Alive","no",0,12,0,1,"Just opened",81,21,0,0,0,0,0,0,0,"0",0,0,"North"
"Planoles","0",0,"T0537","27677_T0537","2015_01856_T0537",2015-06-10,"2015",1,42.32332478,2.084308378,1186.768,0,0,0,424549.398777493,4686081.591763,0,0,0,0,1,"1 veg stem cut","Alive","yes",0,6,5,0,"< 2 weeks",61,24,0,0,1,0,0,0,0,"0",0.9,1,"NE"
"Planoles","0",0,"T5006","27678_T5006","2015_01857_T5006",2015-07-07,"2015",1,42.32333218,2.076935414,1190.877,0,0,0,423941.889703081,4686088.97768942,0,0,0,0,1,"","Alive","no",0,1,0,2,"Just opened",54,12,0,0,0,0,0,0,0,"0",1.2,3.2,"NW"
"Planoles","0",0,"S8583","27679_S8583","2015_01858_S8583",2015-07-05,"2015",0,42.32333326,2.076952706,1187.506,0,0,0,423943.315831351,4686089.08215193,0,0,0,0,1,"","Label only","no",0,0,0,0,"",0,0,0,0,0,0,0,0,0,"0",0,0,""
"Planoles","0",0,"T0762","27680_T0762","2015_01859_T0762",2015-06-11,"2015",1,42.32333382,2.068454529,1214.232,0,0,0,423243.083092346,4686096.77555897,0,0,0,0,1,"","Alive","yes",0,16,1,34,"< 2 weeks",83,21,0,0,0,0,0,0,0,"0",0.5,0.2,"North"
"Planoles","0",0,"T0534","27681_T0534","2015_01860_T0534",2015-06-10,"2015",1,42.32333465,2.084294399,1185.524,0,0,0,424548.258729275,4686082.70008899,0,0,0,0,1,"","Alive","no",0,2,0,0,"< 2 weeks",65,12,0,0,0,0,0,0,0,"0",0,0,""
"Planoles","0",0,"P1112","27682_P1112","2015_01861_P1112",2015-06-10,"2015",0,42.32333691,2.084303785,1185.291,0,0,0,424549.034817927,4686082.94270839,0,0,0,0,1,"","Label only","no",0,0,0,0,"",0,0,0,0,0,0,0,0,0,"0",0,0,""
"Planoles","0",0,"S1578","27683_S1578","2015_01862_S1578",2015-06-10,"2015",0,42.32333788,2.08432209,1185.954,0,0,0,424550.544273198,4686083.03418201,0,0,0,0,1,"","Alive","yes",0,4,1,1,"< 2 weeks",92,28,0,0,0,0,0,0,0,"0",1.3,1.2,"NW"
"Planoles","0",0,"T6930","27684_T6930","2015_01863_T6930",2015-07-22,"2015",1,42.32333852,2.026805035,1402.069,0,0,0,419811.24863935,4686135.70952291,0,0,0,0,1,"","Alive","yes",0,3,0,0,"> 2 weeks ago",100,22,0,0,0,0,0,0,0,"0",4,2.2,"North"
