"Population","Location","VisitID","PlantID","IDtrackOLD","IDtrack","Date","year","ThisYearLabel","Latitude","Longitude","Altitude","CorrectedLatitude","CorrectedLongitude","CorrectedAltitude","Easting","Northing","DistEastofCentre","DistNorthOfCentre","HorzErr","VertErr","GPS","Comments","Alive","Perennial","FloweringStage","NumFloweringStems","NumVegetativeStems","EstimFlowers","FirstFlowered","StemHeight","LeavesToFirstFlower","TotalFlowers","TotalFruit","CutStems","AbortedFlowers","Red","Yellow","phenoCat","LocationManualUpdater","GPS_horz_corr_m","GPS_alt_corr_m","Direction_from_GPS"
"Cadi","Cadi",28510,"S2614","17147_S2614","2014_00040_S2614",2014-06-19,"2014",1,42.27195656,1.853625366,1010.35,42.27195656,1.853625365,1010.35,405464.6914,4680608.16,-18269.16802,-5412.930326,0.8,0.7,1,"","","no","flower","","","","> 2 weeks ago","",NA,"","","","","4","0.5",NA,"0",NA,NA,NA
"Cadi","Cadi",28532,"S2453","17148_S2453","2014_00041_S2453",2014-06-19,"2014",1,42.28802993,1.855738063,1061.89,42.28802993,1.855738062,1061.89,405662.8986,4682390.547,-18070.96084,-3630.543028,0.6,0.7,1,"","Alive","no","flower","","","","> 2 weeks ago","",NA,"","","","","4","0.5",NA,"0",NA,NA,NA
"Cadi","Cadi",28534,"S2254","17149_S2254","2014_00042_S2254",2014-06-19,"2014",1,42.28803046,1.855738365,1062.25,42.28803046,1.855738364,1062.25,405662.9243,4682390.605,-18070.93515,-3630.484513,0.6,0.7,1,"","Alive","no","flower","","","","< 2 weeks","",NA,"","","","","0.5","2.5",NA,"0",NA,NA,NA
"Cadi","Cadi",28533,"S2444","17150_S2444","2014_00043_S2444",2014-06-19,"2014",1,42.28803232,1.855738862,1062.15,42.28803232,1.855738861,1062.15,405662.968,4682390.811,-18070.8914,-3630.278758,0.6,0.6,1,"","Alive","no","flower","","","","> 2 weeks ago","",NA,"","","","","1","0.5",NA,"0",NA,NA,NA
"Cadi","Cadi",28535,"S2460","17151_S2460","2014_00044_S2460",2014-06-19,"2014",1,42.28803099,1.85573963,1062.57,42.28803987,1.855727339,1064.07,405663.0294,4682390.663,-18070.83007,-3630.427287,0.6,0.6,1,"","","no","flower","","","","< 2 weeks","",NA,"","","","","0.5","2.5",NA,"0",NA,NA,NA
"Cadi","Cadi",28536,"S2459","17152_S2459","2014_00045_S2459",2014-06-19,"2014",1,42.28803243,1.855742839,1062.3,42.28804843,1.855720716,1064.1,405663.2961,4682390.819,-18070.56335,-3630.270506,0.6,0.7,1,"","","no","flower","","","","> 2 weeks ago","",NA,"","","","","2","2.5",NA,"0",NA,NA,NA
"Cadi","Cadi",28537,"S2244","17153_S2244","2014_00046_S2244",2014-06-19,"2014",1,42.28803347,1.855743669,1061.8,42.28803347,1.855743668,1061.8,405663.3661,4682390.933,-18070.49338,-3630.156725,0.7,0.8,1,"","Alive","no","flower","","","","","",NA,"","","","","2.5","0.5",NA,"0",NA,NA,NA
"Cadi","Cadi",28538,"CADI0022","17154_CADI0022","2014_00047_CADI0022",2014-06-19,"2014",1,42.2880282,1.855750216,1063.02,42.28867387,1.856808316,1070.61,405663.898,4682390.341,-18069.96147,-3630.748476,0.7,0.7,1,"","Alive","no","flower","","","","> 2 weeks ago","",NA,"","","","","-9","-9",NA,"David",NA,NA,NA
"Cadi","Cadi",28539,"S2447","17155_S2447","2014_00048_S2447",2014-06-19,"2014",1,42.28802627,1.855752157,1063.5,42.28803515,1.855739866,1064.4,405664.0551,4682390.124,-18069.80433,-3630.965482,0.6,0.6,1,"","Alive","no","flower","","","","< 2 weeks","",NA,"","","","","0.5","2.5",NA,"0",NA,NA,NA
"Cadi","Cadi",28540,"S2456","17156_S2456","2014_00049_S2456",2014-06-19,"2014",1,42.28855125,1.85645929,1071.18,42.28855125,1.856459289,1071.18,405723.1374,4682447.633,-18010.72204,-3573.456871,1,1.1,1,"","","no","flower","","","","> 2 weeks ago","",NA,"","","","","2","1.5",NA,"0",NA,NA,NA
"Cadi","Cadi",28541,"S2443","17157_S2443","2014_00050_S2443",2014-06-19,"2014",1,42.28856197,1.856461709,1071.19,42.28856197,1.856461708,1071.19,405723.3528,4682448.821,-18010.50662,-3572.269126,1.1,1.1,1,"","","no","flower","","","","Just opened","",NA,"","","","","0.5","0.5",NA,"0",NA,NA,NA
"Cadi","Cadi",28544,"S2458","17158_S2458","2014_00051_S2458",2014-06-19,"2014",1,42.28856376,1.856464738,1070.43,42.28856376,1.856464737,1070.43,405723.6052,4682449.016,-18010.25423,-3572.073614,0.7,1,1,"","","no","flower","","","","> 2 weeks ago","",NA,"","","","","3","2.5",NA,"0",NA,NA,NA
"Cadi","Cadi",28543,"S2455","17159_S2455","2014_00052_S2455",2014-06-19,"2014",1,42.28856378,1.856467003,1070.3,42.28856379,1.856467002,1070.3,405723.792,4682449.017,-18010.06746,-3572.073346,0.7,0.8,1,"","","no","flower","","","","","",NA,"","","","","1.5","2.5",NA,"0",NA,NA,NA
"Cadi","Cadi",28542,"S2542","17160_S2542","2014_00053_S2542",2014-06-19,"2014",1,42.28856666,1.856471255,1069.8,42.32185121,2.071761826,1150.9,405724.1468,4682449.332,-18009.71261,-3571.75838,0.6,0.6,1,"","","yes","flower","","","","> 2 weeks ago","",NA,"","","","","-9","-9",NA,"Harald",NA,NA,NA
"Cadi","Cadi",28545,"S2450","17161_S2450","2014_00054_S2450",2014-06-19,"2014",1,42.28855815,1.856475631,1073.45,42.28855816,1.85647563,1073.45,405724.4949,4682448.382,-18009.36453,-3572.708036,1,1.4,1,"","","no","flower","","","","","",NA,"","","","","1.5","2.5",NA,"0",NA,NA,NA
"Cadi","Cadi",28548,"S2457","17162_S2457","2014_00055_S2457",2014-06-19,"2014",1,42.28864192,1.856715776,1070.96,42.28864192,1.856715775,1070.96,405744.4183,4682457.417,-17989.44113,-3563.673386,0.7,0.7,1,"","","yes","flower","","","","","",NA,"","","","","2","1",NA,"0",NA,NA,NA
"Cadi","Cadi",28547,"S2446","17163_S2446","2014_00056_S2446",2014-06-19,"2014",1,42.28864064,1.856723613,1070.76,42.28864064,1.856723612,1070.76,405745.0625,4682457.266,-17988.79691,-3563.823634,0.6,0.6,1,"","","no","flower","","","","> 2 weeks ago","",NA,"","","","","4","0.5",NA,"0",NA,NA,NA
"Cadi","Cadi",28549,"S2578","17164_S2578","2014_00057_S2578",2014-06-19,"2014",1,42.28865447,1.85676101,1071.75,42.28865447,1.856761009,1071.75,405748.1663,4682458.76,-17985.69315,-3562.329953,0.6,0.6,1,"","","yes","flower","","","","> 2 weeks ago","",NA,"","","","","3.5","1",NA,"0",NA,NA,NA
"Cadi","Cadi",28550,"CADI0055","17165_CADI0055","2014_00058_CADI0055",2014-06-19,"2014",1,42.28866276,1.856781756,1071.13,42.28494752,1.851775449,1026.83,405749.889,4682459.658,-17983.9704,-3561.431649,0.7,0.7,1,"","Alive","no","flower","","","","","",NA,"","","","","-9","-9",NA,"David",NA,NA,NA
"Cadi","Cadi",28551,"S2564","17166_S2564","2014_00059_S2564",2014-06-19,"2014",1,42.2886706,1.856794687,1069.94,42.2886706,1.856794686,1069.94,405750.9668,4682460.514,-17982.89263,-3560.575548,0.7,0.6,1,"","","no","flower","","","","","",NA,"","","","","1.5","1",NA,"0",NA,NA,NA
"Cadi","Cadi",28554,"S2448","17167_S2448","2014_00060_S2448",2014-06-19,"2014",1,42.28867573,1.856801147,1070.44,42.28867573,1.856801146,1070.44,405751.507,4682461.077,-17982.35239,-3560.013081,0.7,0.7,1,"","","no","flower","","","","","",NA,"","","","","0.5","0.5",NA,"0",NA,NA,NA
"Cadi","Cadi",28552,"S2577","17168_S2577","2014_00061_S2577",2014-06-19,"2014",1,42.28867355,1.856807672,1070.36,42.28867355,1.856807671,1070.36,405752.0417,4682460.827,-17981.8177,-3560.262697,0.6,0.6,1,"","","no","flower","","","","> 2 weeks ago","",NA,"","","","","1.5","2",NA,"0",NA,NA,NA
"Cadi","Cadi",28556,"S2566","17169_S2566","2014_00062_S2566",2014-06-19,"2014",1,42.28867387,1.856808317,1070.61,42.28867387,1.856808316,1070.61,405752.0954,4682460.862,-17981.76405,-3560.227879,0.9,0.9,1,"","","no","flower","","","","> 2 weeks ago","",NA,"","","","","0.5","2.5",NA,"0",NA,NA,NA
"Cadi","Cadi",28555,"S2570","17170_S2570","2014_00063_S2570",2014-06-19,"2014",1,42.28868063,1.856816057,1070.51,42.28868063,1.856816056,1070.51,405752.7436,4682461.604,-17981.11586,-3559.486062,0.7,0.7,1,"","","no","flower","","","","","",NA,"","","","","3","1",NA,"0",NA,NA,NA
"Cadi","Cadi",28553,"S2569","17171_S2569","2014_00064_S2569",2014-06-19,"2014",1,42.28868342,1.856818545,1070.56,42.28868343,1.856818544,1070.56,405752.9529,4682461.912,-17980.90656,-3559.178136,0.7,0.6,1,"","","no","flower","","","","","",NA,"","","","","3.5","1",NA,"0",NA,NA,NA
"Cadi","Cadi",29590,"CADI209","17172_CADI209","2014_00065_CADI209",2014-06-24,"2014",1,42.28902343,1.857349211,1091.77,42.28900921,1.857368874,1088.77,405797.2097,4682499.077,-17936.64976,-3522.012658,0.5,0.5,1,"","Alive","no","flower","1","1","12","< 1 week","73",15,"","","","","0.5","2.5",NA,"0",NA,NA,NA
"Cadi","Cadi",29589,"CADI212","17173_CADI212","2014_00066_CADI212",2014-06-24,"2014",1,42.2890223,1.85735018,1091.76,42.28903563,1.857331744,1090.26,405797.2879,4682498.951,-17936.57154,-3522.138535,0.5,0.5,1,"","Alive","no","flower","2","","5","< 2 weeks","71",13,"","","","","1.5","2.5",NA,"0",NA,NA,NA
"Cadi","Cadi",29591,"CADI214","17174_CADI214","2014_00067_CADI214",2014-06-24,"2014",1,42.28902383,1.85735335,1091.3,42.28900607,1.857377929,1088.3,405797.5515,4682499.118,-17936.30792,-3521.972268,0.5,0.6,1,"","","","flower","1","","7","< 1 week","58",12,"","","","","1.5","2.5",NA,"0",NA,NA,NA
"Cadi","Cadi",29588,"CADI202","17175_CADI202","2014_00068_CADI202",2014-06-24,"2014",1,42.2890349,1.857366673,1090.38,42.28903491,1.857366672,1090.38,405798.6664,4682500.332,-17935.19303,-3520.757612,0.5,0.5,1,"","","no","flower","2","2","2","< 1 week","40",10,"","","","","0.5","1",NA,"0",NA,NA,NA
"Cadi","Cadi",28525,"S2619","17176_S2619","2014_00069_S2619",2014-06-19,"2014",1,42.2569775,1.858171183,845.405,42.2569775,1.858171182,846.105,405817.2699,4678939.907,-17916.58951,-7081.182792,0.6,0.6,1,"","Alive","no","flower","","","","Just opened","",NA,"","","","","4","0.5",NA,"0",NA,NA,NA
"Cadi","Cadi",28526,"S2617","17177_S2617","2014_00070_S2617",2014-06-19,"2014",1,42.25697796,1.858173573,845.337,42.25697796,1.858173572,846.037,405817.4677,4678939.955,-17916.39169,-7081.134913,0.7,0.6,1,"","Alive","no","flower","","","","Just opened","",NA,"","","","","4","1",NA,"0",NA,NA,NA
"Cadi","Cadi",29586,"CADI206","17178_CADI206","2014_00071_CADI206",2014-06-24,"2014",1,42.28894412,1.857599749,1080.22,42.28892635,1.857624328,1079.92,405817.7467,4682489.994,-17916.11271,-3531.095818,0.4,0.5,1,"","Alive","no","flower","3","","1","> 2 weeks ago","67",10,"","","","","1.5","2.5",NA,"0",NA,NA,NA
"Cadi","Cadi",29587,"CADI203","17179_CADI203","2014_00072_CADI203",2014-06-24,"2014",1,42.2889431,1.857601045,1079.53,42.28892356,1.857628082,1078.93,405817.8521,4682489.879,-17916.00739,-3531.210731,0.4,0.5,1,"","Alive","","flower","2","1","1","< 2 weeks","66",11,"","","","","4","2.5",NA,"0",NA,NA,NA
"Cadi","Cadi",29585,"CADI216","17180_CADI216","2014_00073_CADI216",2014-06-24,"2014",1,42.28894564,1.857603047,1080,42.28893675,1.857615336,1079,405818.0209,4682490.159,-17915.83856,-3530.931246,0.4,0.5,1,"","Alive","no","flower","3","1","5","> 2 weeks ago","109",22,"","","1","","2","2",NA,"0",NA,NA,NA
"Cadi","Cadi",28524,"S2607","17181_S2607","2014_00074_S2607",2014-06-19,"2014",1,42.25696904,1.858184071,845.281,42.25696904,1.85818407,845.881,405818.3204,4678938.954,-17915.53903,-7082.136072,0.7,0.6,1,"","Alive","no","flower","","","","Just opened","",NA,"","","","","4","1",NA,"0",NA,NA,NA
"Cadi","Cadi",29583,"CADI211","17182_CADI211","2014_00075_CADI211",2014-06-24,"2014",1,42.28894584,1.857607096,1080.93,42.28894584,1.857607095,1080.93,405818.355,4682490.177,-17915.50444,-3530.912851,0.4,0.5,1,"","","no","flower","1","1","3","< 2 weeks","64",12,"","","","","2.5","2.5",NA,"0",NA,NA,NA
"Cadi","Cadi",29584,"CADI210","17183_CADI210","2014_00076_CADI210",2014-06-24,"2014",1,42.28894737,1.857607801,1080.36,42.28895194,1.857613782,1079.36,405818.4154,4682490.347,-17915.44403,-3530.743412,0.4,0.5,1,"","Alive","no","flower","1","","3","< 1 week","47",9,"","","","","0.5","2.5",NA,"0",NA,NA,NA
"Cadi","Cadi",28523,"S2610","17184_S2610","2014_00077_S2610",2014-06-19,"2014",1,42.2569665,1.85818748,845.237,42.25696651,1.858187479,845.237,405818.5978,4678938.668,-17915.26161,-7082.421761,0.6,0.6,1,"","Alive","no","flower","","","","Just opened","",NA,"","","","","4","0.5",NA,"0",NA,NA,NA
"Cadi","Cadi",28522,"S2612","17185_S2612","2014_00078_S2612",2014-06-19,"2014",1,42.25695107,1.858194278,844.907,42.25695107,1.858194277,845.407,405819.1356,4678936.946,-17914.72386,-7084.143561,0.6,0.6,1,"","","no","flower","","","","Just opened","",NA,"","","","","4","0.5",NA,"0",NA,NA,NA
"Cadi","Cadi",29582,"CADI217","17186_CADI217","2014_00079_CADI217",2014-06-24,"2014",1,42.28895357,1.857622017,1081.5,42.28895358,1.857622016,1081.5,405819.5967,4682491.019,-17914.26278,-3530.070711,0.4,0.5,1,"","","no","flower","2","","2","> 2 weeks ago","61",18,"","","","","-9","-9",NA,"0",NA,NA,NA
"Cadi","Cadi",28521,"S2604","17187_S2604","2014_00080_S2604",2014-06-19,"2014",1,42.25695174,1.858201605,844.885,42.25695174,1.858201604,845.485,405819.741,4678937.013,-17914.11849,-7084.077156,0.6,0.6,1,"","","no","flower","","","","Just opened","",NA,"","","","","4","1",NA,"0",NA,NA,NA
